train_loss,validation_loss
0.8542414753209977,1.3833795
0.762332603761128,1.2719146
0.7101938642206647,1.2348065
0.6882683648949578,1.214861
0.6670595887161437,1.2016157
0.6551901678244273,1.2000415
0.646272222626777,1.2079632
0.639540315809704,1.2071788
0.6344048304217202,1.2011912
0.6284986801090695,1.2034293
