train_loss,validation_loss
0.7452778064069294,1.2050365
0.6579130023717881,1.1975465
0.6437842279672623,1.1708869
0.6333529128914788,1.1735585
0.6247378272669656,1.1823443
0.6170298017206646,1.1928363
0.611242774838493,1.1963505
0.6061858730656761,1.1946094
