train_loss,validation_loss
0.08173465791900279,0.017554607
0.051279077053827754,0.014816201
0.04324202915116892,0.012784143
0.04029300879939633,0.012574432
0.03899779432784703,0.012517388
0.038892283451632925,0.011979382
0.038271970415519455,0.011401493
0.037876021353748894,0.011387439
