train_loss,validation_loss
0.0871275283930674,0.016896235
0.0465956599872072,0.017232442
0.03559015549813645,0.017320713
0.030125385008846657,0.012725511
0.02709986439627057,0.015173075
0.02511886794135792,0.0126237795
0.023944694694241642,0.014373706
0.023020348087236096,0.0155311655
0.022196066007804015,0.014795847
0.021873418167076282,0.014375303
0.02074435617350325,0.015735637
