x_angle_1,y_angle_1,z_angle_1
48330.073540000005,-362606.7741,578969.9978
48502.08251,-362416.372,579389.5094
48646.504420000005,-362237.5811,579815.2594999999
48758.492679999996,-362073.97229999996,580248.7214
48835.384099999996,-361927.1531,580690.8305
48876.24937,-361796.2379,581142.5365
48882.293600000005,-361678.04230000003,581604.4262
48856.23829,-361567.2696,582077.0983
48802.400779999996,-361457.8735,582560.1358
48726.021929999995,-361343.49079999997,583052.1731
48632.48388,-361218.0997,583551.7726
48526.896969999994,-361076.69629999995,584057.2886000001
48414.50099,-360916.18850000005,584566.7899
48300.35596,-360736.30700000003,585078.1438
48189.640049999995,-360540.2113,585588.843
48087.08924,-360334.08530000004,586096.1139
47997.639090000004,-360127.6292,586596.4188
47925.53445,-359931.8552,587086.1725
47874.68733,-359758.4757,587562.0409
47848.22953,-359618.7586,588021.4029
47848.943100000004,-359522.26949999994,588462.2975
47879.63891,-359475.41229999997,588883.8131
47942.32601,-359481.67339999997,589286.1072
48039.03482,-359541.7913,589670.4452000001
48170.87443,-359653.6793,590039.1098
48336.611840000005,-359813.041,590395.7002
48533.94624,-360015.2635,590743.6139
48760.06809,-360256.9049,591084.9735
49012.24978,-360535.5437,591421.0255
49287.58852999999,-360846.5818,591754.4911
49582.27049,-361183.86340000003,592088.9499
49894.15268,-361542.74,592425.8853
50221.389590000006,-361917.0752,592767.151
50563.01772,-362301.2283,593113.5264
50918.5761,-362688.54959999997,593465.6556
51288.80446,-363075.5138,593821.8883
51674.72841,-363459.2982,594180.3574
52078.84842,-363840.4742,594537.2616
52502.79986,-364219.7622,594889.7568999999
52948.327529999995,-364601.3137,595233.5236
53417.71632000001,-364990.81799999997,595563.3066
53913.70994,-365394.4133,595872.8598
54438.650180000004,-365816.6704,596156.9629
54995.25092,-366262.371,596409.9883
55585.99119,-366735.0287,596627.5519
56213.04156,-367236.7474,596806.2951999999
56878.83395,-367768.61850000004,596943.6535
57583.327750000004,-368330.9395,597038.5288
58324.10022,-368922.2966,597091.3839
59095.06715,-369539.9373,597104.9739
59887.24336,-370180.3961,597084.1316
60689.62204,-370842.35990000004,597033.402
61489.508649999996,-371525.33910000004,596958.0978999999
62273.8592,-372228.9705,596864.3003
63029.34014,-372952.00549999997,596758.9849
63743.520059999995,-373692.38029999996,596649.7083
64405.13542,-374445.5967,596545.0116
65005.74754,-375205.0038,596453.8569
65538.29841999999,-375962.566,596385.7442
65997.58718,-376708.6022,596350.7259
66381.98122,-377431.7998,596358.368
66695.39185,-378119.8865,596416.4782
66949.77238,-378758.8437,596530.6291
67166.17823,-379334.72510000004,596704.4166
67370.65806,-379837.32269999996,596940.1366999999
67587.13687,-380266.4643,597238.1232
67815.95517999999,-380644.3198,597591.0914
68045.2851,-380992.02009999997,597993.3964
68262.07392,-381323.08180000004,598441.4409
68455.93226,-381645.5905,598931.349
68623.96235,-381963.93059999996,599456.7164
68767.73656,-382279.9088,600009.3337
68890.45582,-382592.52930000005,600581.071
68997.81287,-382899.0195,601163.6549
69097.634,-383196.15570000006,601748.3252000001
69198.87947,-383482.5799,602325.3529
69310.95887,-383759.3519,602884.2568
69440.9859,-384030.43539999996,603414.8813
69595.08745,-384300.772,603907.9644
69777.56439,-384575.34109999996,604355.6301000001
69992.49046,-384857.954,604751.1667
70244.3821,-385150.0486,605089.7372
70538.12933,-385451.8931,605367.6927
70878.50151999999,-385764.1314,605582.2073
71268.07717,-386087.5994,605732.202
71708.63914,-386421.8814,605818.4449
72200.19208000001,-386765.2193,605843.9025
72743.32475,-387114.7827,605813.2781
73336.19107,-387467.3164,605733.0833
73972.42623,-387819.98829999997,605610.5923
74644.59597000001,-388169.45910000004,605452.8933
75344.60710000001,-388512.3947,605266.142
76059.03724,-388844.35709999996,605055.7137
76769.33639,-389160.79199999996,604824.2616000001
77481.33585,-389462.7266,604575.9678999999
78206.29922,-389752.9601,604315.2906000001
78955.46298,-390034.7138,604046.4633
79737.64272,-390309.83489999996,603774.0854
80558.66869,-390577.89890000003,603503.6457999999
81421.5141,-390837.2782,603240.1965
82326.43646,-391085.6774,602988.319
83271.66419,-391320.9741,602751.4154
84253.71497,-391541.3606,602531.7478
85267.63013,-391745.3536,602330.6936
86307.27027000001,-391931.2922,602148.9167
87365.13193,-392097.3701,601986.9094
88432.25911999999,-392241.5475,601844.983
89500.64844,-392362.1647,601722.546
90563.02165,-392457.77410000004,601618.0262000001
91613.67255,-392527.30960000004,601528.9539
92648.68228,-392569.969,601451.8407
93665.50889000001,-392585.3426,601382.5281
94662.15746,-392572.7998,601317.2556
95636.70454,-392531.74889999995,601252.614
96586.78022,-392462.21869999997,601185.8507000001
97508.79060000001,-392365.5451,601114.5832
98398.49421,-392243.92350000003,601036.6934999999
99251.11165,-392100.1575,600950.7171
100061.26670000001,-391936.7569,600855.6786
100823.5618,-391755.70479999995,600751.5937
101532.4765,-391558.6288,600639.2548
102182.6302,-391346.6743,600520.5247
102768.7054,-391121.6155,600398.2568
103285.28950000001,-390885.3276,600275.9835
103727.7409,-390640.6475,600157.6996
104091.9899,-390390.8212,600047.6938
104374.3141,-390140.23209999996,599950.2439
104571.3277,-389894.1505,599869.3941
104679.54969999999,-389657.5492,599809.3046
104695.79680000001,-389434.8222,599773.7524
104616.8786,-389229.2418,599766.6418
104439.69380000001,-389043.37669999996,599791.5281
104161.061,-388878.1759,599852.2255000001
103778.4352,-388733.1892,599952.4711
103290.9164,-388606.5029,600095.4552000001
102700.02270000002,-388495.9276,600283.1907
102010.3978,-388400.0742,600515.978
101228.8638,-388319.11329999997,600792.5671
100364.13489999999,-388254.57190000004,601110.3441
99425.89127,-388208.701,601465.9678
98424.38593,-388182.7706,601855.9937
97370.65099000001,-388177.18220000004,602277.0175
96276.25773,-388191.1418,602725.4849
95153.64652000001,-388223.0898,603197.2486
94015.7458,-388270.9422,603687.3687
92876.15493,-388331.7925,604190.3457000001
91748.18575,-388402.0045,604700.4707
90644.52729,-388477.6853,605211.9579
89577.14151999999,-388555.24199999997,605718.7944
88556.41233,-388631.8481,606215.3432
87590.89026,-388704.82029999996,606696.4055999999
86686.57307,-388772.3227,607157.4895
85847.15868,-388832.7374,607594.9599
85073.82313,-388884.4492,608006.2204
84366.03415,-388926.0943,608389.3441
83721.13522,-388956.37370000005,608743.4711
83134.40718000001,-388973.9203,609068.9096
82599.56198,-388977.1748,609366.9746
82109.50516,-388964.26759999996,609639.6601
81657.42712000001,-388933.3221,609889.2607999999
81236.77535000001,-388882.84859999997,610118.1116000001
80841.73915,-388811.7538,610328.3724
80467.19829,-388719.2803,610522.0408000001
80108.90147,-388605.2735,610700.8497
79763.31977,-388470.6428,610866.2897
79427.09823999999,-388316.9042,611019.9312
79096.84029000001,-388146.2156,611163.5569
78769.79288000001,-387961.4129,611298.838
78443.46592,-387765.27440000005,611427.3897
78115.55303,-387560.5513,611550.5443
77784.35844,-387349.4742,611669.3132999999
77448.40853,-387134.24439999997,611784.4396
77106.31236,-386917.2275,611896.606
76757.75115000001,-386700.771,612006.1156
76403.42724,-386486.9458,612112.9378
76045.26507,-386277.83749999997,612216.7346
75685.65004,-386075.4785,612317.1908999999
75327.41501,-385882.27150000003,612413.9146
74973.51515,-385700.9378,612506.4466
74626.76254,-385534.0132,612594.5119
74289.41077,-385383.657,612678.0973
73963.07921,-385251.539,612757.5376
73649.4004,-385138.49460000003,612833.3146
73349.48986,-385044.55819999997,612906.297
73064.24271,-384969.0465,612977.5031
72794.01913,-384911.114,613047.9532
72538.98722,-384869.58770000003,613118.8751
72298.65400000001,-384843.799,613191.4582999999
72072.21186,-384833.3341,613266.6071
71858.73208,-384838.1147,613345.0108
71656.7827,-384857.7198,613427.0819
71465.16558,-384891.8664,613512.6586
71282.28586999999,-384939.8469,613601.6389
71106.66838,-385000.7406,613693.685
70936.39600000001,-385073.1602,613788.6354
70769.58836000001,-385155.41,613886.5063
70604.21177000001,-385245.44550000003,613987.8145
70437.82009,-385341.2798,614093.4367
70268.17882,-385441.882,614203.9869
70092.98235,-385546.3933,614320.0991999999
69909.46481,-385654.7584,614442.2674
69715.07714000001,-385767.4858,614570.8838000001
69506.88023,-385885.6714,614706.0516
69281.89923,-386010.4183,614848.2334
69036.19068,-386143.0979,614997.9915
68765.52028,-386285.17840000003,615156.2769
68465.09121,-386437.58890000003,615324.3157
68129.72078999999,-386600.732,615503.5234000001
67754.31903,-386774.29750000004,615695.5264
67333.81662,-386957.73209999996,615901.8685
66863.40862,-387149.96030000004,616124.148
66339.39812,-387349.678,616363.5109
65758.51907,-387555.5568,616620.5702
65119.31285,-387766.4336,616895.1015
64421.43216,-387981.0688,617186.6146
63666.15823,-388198.3035,617493.8265
62856.17007,-388416.4041,617815.0769
61995.588059999995,-388633.6716,618148.5048
61089.93459,-388848.9293,618491.2983
60146.32354,-389061.35640000005,618840.3458
59172.68218,-389271.0753,619191.9327
58177.73004,-389478.7315,619542.094
57170.849539999996,-389684.8226,619886.5672
56160.926120000004,-389889.6896,620221.4395
55156.88705,-390093.0101,620542.9601
54167.738209999996,-390293.5058,620847.5349
53202.158559999996,-390489.3136,621132.0229999999
52268.531339999994,-390678.5972,621393.5898
51374.34655,-390860.52530000004,621629.7736
50525.74178999999,-391034.9234,621838.6189
49727.5236,-391202.309,622018.6787
48982.93862,-391363.5038,622169.1411
48293.903040000005,-391519.0583,622289.6673000001
47661.12243,-391669.1952,622380.4596000001
47084.41325,-391813.29939999996,622442.0862
46562.59543,-391950.53809999995,622475.2477
46093.74322,-392079.73459999997,622481.0319000001
45675.436530000006,-392200.2418,622460.6866
45304.32402,-392312.40849999996,622415.7065
44976.40352,-392416.75960000005,622348.1506
44687.01331,-392514.2136,622260.3859
44431.23781,-392605.903,622154.8783
44203.38732,-392692.7896,622034.8015
43997.46104,-392775.7869,621903.4971
43806.964190000006,-392855.73980000004,621764.6581
43625.465769999995,-392933.30449999997,621622.0906
43447.360799999995,-393008.5417,621479.4820000001
43267.73766,-393081.09270000004,621340.2977
43082.65911,-393150.7339,621207.4538
42889.318100000004,-393217.3971,621083.3752
42685.64128,-393281.3393,620969.9708
42470.45474,-393343.6179,620868.3629000001
42243.16278,-393405.61289999995,620779.3443
42003.912860000004,-393469.23189999996,620703.0724
41753.54847,-393536.00710000005,620639.4063
41493.527480000004,-393607.046,620587.9945
41226.141939999994,-393682.9769,620548.0754
40953.45379,-393763.9298,620518.9541
40678.70771,-393850.18789999996,620499.394
40405.21501,-393942.2281,620488.0682999999
40136.34755,-394041.4326,620483.1375
39875.30826,-394150.02469999995,620482.5309
39625.19448,-394269.9245,620484.2754
39390.45351,-394397.5538,620486.9519999999
39176.03378,-394526.37590000004,620489.9924
38985.57767,-394651.8501,620492.9137
38821.58494,-394772.6789,620495.5873
38684.98846,-394890.77989999996,620498.65
38576.47677,-395009.2235,620502.5144
38496.23518,-395129.9736,620507.6849999999
38443.96101,-395254.2046,620514.4267
38418.76403,-395381.9144,620522.4725
38419.4539,-395512.0762,620531.2911
38444.72367,-395642.52109999995,620540.2812
38493.44122,-395770.7088,620548.507
38564.489819999995,-395894.40619999997,620554.7595
38656.71039,-396011.6173,620558.0859
38768.75346,-396121.1202,620557.5239
38898.35469,-396222.7217,620552.4814
39038.39809,-396315.95869999996,620544.5107
39179.63662,-396400.97939999995,620536.1934999999
39312.48526,-396480.1383,620530.1575
39427.84976,-396556.741,620529.157
39517.984039999996,-396633.6089,620535.5858
39578.42856,-396711.0822,620550.1744
39609.52484,-396785.6694,620571.1098
39615.268430000004,-396852.14389999997,620594.1572
39601.29255,-396907.3169,620613.8369
39572.52206,-396952.27869999997,620625.164
39532.556,-396991.0053,620624.6721
39483.67397,-397028.8084,620610.292
39427.565630000005,-397070.3758,620580.9491
39365.82139,-397119.0283,620536.482
39300.03831,-397175.5616,620477.0876
39232.258610000004,-397238.35289999994,620403.3047
39164.62469,-397304.4149,620316.0102
39099.07349,-397370.4576,620216.5451999999
39036.90095,-397434.1517,620106.6679
38978.88422,-397494.24429999996,619988.6019
38925.43699,-397550.5357,619864.5446
38877.12095,-397603.4121,619736.702
38834.18278,-397654.4325,619606.9959999999
38796.6699,-397704.93010000006,619477.4788
38763.9228,-397756.1622,619350.0428
38734.953330000004,-397810.5413,619226.6168
38708.87394,-397871.0971,619109.2562000001
38684.29201,-397940.2674,618999.9725
38659.17581,-398019.9822,618900.7826
38631.18999,-398111.0717,618813.7178
38597.42565,-398213.2463,618741.0893
38554.70812,-398325.7288,618685.0627
38499.36872,-398447.09479999996,618647.735
38428.436279999994,-398575.7045,618630.6111999999
38339.08198,-398709.8419,618634.8189000001
38229.35556,-398848.4454,618660.7786
38097.97131,-398991.18450000003,618708.0681
37944.41586,-399138.3544,618775.6172
37769.14127,-399290.5023,618861.7611
37572.349350000004,-399448.8431,618964.4277
37354.9148,-399614.3977,619081.4909
37117.45057,-399787.7054,619210.9025
36860.63166,-399968.6774,619350.9402
36585.437,-400156.4003,619500.1582
36293.41772,-400349.3047,619657.2203
35986.89439,-400545.93240000005,619820.8846
35668.8477,-400745.3465,619989.905
35342.301,-400946.8579,620163.1183
35010.33735,-401149.6088,620339.4144
34676.00028,-401352.48160000006,620517.8213
34342.15513,-401553.9886,620697.3268
34011.87414,-401752.8395,620876.9976
33688.2346,-401948.68409999995,621055.8371
33374.42193,-402141.8398,621232.6368
33073.25931,-402333.3444,621406.3194
32787.37088,-402524.5811,621575.8752
32518.829579999998,-402716.7366,621740.6265
32268.93402,-402909.80750000005,621900.4649
32038.74042,-403103.0272,622055.3086
31829.071369999998,-403294.8909,622205.2278999999
31640.698880000004,-403483.2689,622350.2141
31474.72595,-403665.93039999995,622490.1114
31332.09447,-403840.7539,622624.8541
31214.14373,-404005.7627,622754.1991
31121.9254,-404159.1356,622877.6981
31056.62834,-404298.886,622994.5131
31019.44202,-404423.32399999996,623103.27
31011.58463,-404530.5751,623202.3452
31033.932869999997,-404619.3644,623289.9257
31086.56451,-404689.3115,623364.3195999999
31169.368730000002,-404740.3659,623423.2864
31282.28627,-404771.3929,623463.0706
31424.2905,-404783.3968,623480.6738
31592.96982,-404779.2664,623474.3563
31785.200979999998,-404762.0098,623444.2333
31998.25123,-404734.179,623391.3321
32229.39795,-404697.9714,623317.5975
32475.15467,-404654.8706,623226.1913
32731.31553,-404605.6691,623120.5883
32992.73433,-404550.6402,623004.616
33253.74525,-404490.7154,622882.0148
33508.890550000004,-404427.8275,622756.5033
33752.94762,-404364.78630000004,622631.5274
33981.36606,-404304.96329999994,622510.3116
34190.06841,-404251.4543,622395.8097
34375.21106,-404206.6218,622291.0147
34534.00557,-404172.13859999995,622198.2918
34664.38323,-404149.03500000003,622119.6993
34765.38985,-404137.4825,622056.6778
34836.79062,-404137.16610000003,622010.2006999999
34879.13771,-404146.9698,621980.857
34893.75124,-404165.3136,621968.8740000001
34882.387330000005,-404190.7414,621973.9476000001
34847.331829999996,-404221.6192,621995.7242
34791.25765,-404256.4042,622033.5847
34717.19646,-404293.3558,622086.9172
34628.74402,-404330.8469,622154.87
34529.7714,-404367.5091,622236.2026
34424.50803,-404402.74580000003,622329.3319
34316.79215,-404436.45359999995,622432.4911
34209.943049999994,-404469.2264,622543.8150000001
34106.99888,-404501.79339999997,622661.6649999999
34010.12986,-404534.5792,622784.721
33921.008389999995,-404567.5811,622911.8399
33840.19728,-404600.3125,623042.7832000001
33767.407340000005,-404632.1975,623177.9345000001
33701.84987,-404662.1496,623317.8803
33642.46498,-404689.2392,623463.1078
33588.48266,-404712.78349999996,623613.612
33539.03068,-404732.16290000005,623769.0677
33492.95886,-404747.0832,623928.9533
33449.56169,-404757.2114,624092.5151
33408.398890000004,-404762.2054,624258.6865
33369.0882,-404761.8283,624426.3948
33331.26724,-404755.78599999996,624594.6159
33294.32746,-404743.9938,624762.3686
33258.01858,-404726.6706,624928.7357
33221.85062,-404704.3825,625092.911
33185.48207,-404677.923,625254.3077
33148.48866,-404648.50310000003,625412.3941
33111.103129999996,-404616.8798,625566.4613
33073.54217,-404583.6483,625715.7428
33036.35391,-404549.10150000005,625859.3544
33000.16543,-404513.61480000004,625996.6630000001
32965.57936,-404477.58999999997,626127.1053
32932.60971,-404440.9746,626250.6148
32901.25081,-404403.59739999997,626367.2826
32871.41406,-404365.2287,626477.4451
32842.68116,-404325.88060000003,626581.668
32814.650310000005,-404285.2549,626680.8086999999
32787.128619999996,-404243.6019,626775.8382
32760.36048,-404201.08759999997,626867.7606
32735.47722,-404157.7996,626957.0397
32713.59478,-404113.1969,627044.2706
32696.370899999998,-404066.396,627129.6203
32685.46943,-404016.6984,627213.3901
32682.60929,-403964.27099999995,627295.3779
32689.043139999998,-403909.8527,627375.0417000001
32705.50993,-403854.7108,627451.7302999999
32732.17796,-403800.2066,627524.8428
32768.7829,-403747.7185,627593.898
32815.14979,-403698.1646,627658.4208
32870.91521,-403652.3813,627717.9353
32935.41409,-403611.4019,627772.2897000001
33007.46414,-403576.238,627821.474
33085.95418,-403548.3529,627865.5488999999
33169.358120000004,-403529.0755,627904.7461
33256.0751,-403519.5906,627939.4125
33344.20885,-403520.6295,627970.1046000001
33431.5528,-403531.8823,627997.6406
33516.01094,-403552.19920000003,628022.9664
33595.48163,-403579.51769999997,628047.19
33668.43775,-403611.56090000004,628071.5359
33733.55544,-403646.3687,628097.0851
33790.15728,-403682.6668,628124.9371
33837.99392,-403720.2303,628155.8495
33877.02065,-403759.89619999996,628190.4835999999
33907.33479,-403802.4045,628229.5429
33929.048819999996,-403848.2442,628273.6096
33942.27628,-403896.9523,628323.1989
33947.42834,-403947.2301,628378.4118
33944.9587,-403997.2591,628439.0728000001
33935.41249,-404044.99940000003,628504.8047
33919.32298,-404088.9801,628574.7277
33897.00511,-404127.70160000003,628648.0697999999
33868.87232,-404159.9916,628724.0257
33835.45686,-404184.9616,628801.5147
33797.52244,-404201.8847,628879.7106
33756.21138,-404210.6834,628957.7091
33712.67662,-404211.5882,629034.765
33668.342710000004,-404205.0833,629110.3322
33624.842880000004,-404191.9244,629183.9288
33583.63417,-404172.7281,629255.3162
33545.9769,-404148.28579999995,629324.3907
33513.01812,-404119.09260000003,629391.1635
33485.71329,-404086.0608,629455.4239
33464.44753,-404050.01749999996,629517.1938
33449.18933,-404012.02329999994,629576.3575
33439.35419,-403972.91260000004,629633.0284
33433.91829,-403933.2453,629687.2632
33431.65862,-403892.7157,629739.705
33431.68426,-403851.0865,629790.8365
33433.62403,-403808.6228,629841.0733
33437.16844,-403765.96829999995,629890.9353
33442.13538,-403724.3065,629940.6616
33448.12653,-403684.9282,629990.4483
33455.4329,-403648.9374,630040.1967
33464.29419,-403616.9914,630089.6393
33475.24944,-403589.1967,630138.3756
33488.90337,-403565.18639999995,630185.9928
33506.06515,-403544.6441,630231.8851
33527.62142,-403527.2302,630275.3998
33554.147489999996,-403513.29380000004,630315.6703
33586.00378,-403503.2548,630351.7198
33623.3115,-403497.2578,630382.7402
33665.93735,-403495.2933,630407.7596999999
33713.60207,-403496.9751,630425.836
33765.91077,-403501.69110000005,630436.198
33822.34205,-403509.0216,630438.2134
33882.2503,-403518.40369999997,630431.6949
33944.71691,-403528.9777,630416.7369
34008.33881,-403539.51780000003,630394.1273
34071.35749,-403549.0695,630364.8849000001
34131.70639,-403557.06419999996,630330.3629
34187.57386,-403563.36329999997,630291.8811
34237.48998,-403567.99340000004,630250.6976
34280.317070000005,-403571.2805,630207.8929999999
34315.36794,-403573.2633,630164.5285
34342.29894,-403573.8449,630121.6765000001
34361.02852,-403573.08349999995,630080.3204000001
34371.75454,-403570.9274,630041.3544
34375.211839999996,-403567.63700000005,630005.4592
34372.1815,-403563.2768,629973.1278
34363.66326,-403557.8418,629944.5156
34350.71396,-403550.6779,629919.8569
34334.619810000004,-403540.8724,629899.1753
34316.46386,-403527.2044,629882.3919
34297.37266,-403508.5313,629869.4918000001
34278.44277,-403484.13720000006,629860.1244999999
34260.40064,-403453.8038,629853.8584
34244.26919,-403418.1817,629849.885
34230.51726,-403378.76629999996,629847.3647
34219.38623,-403337.34300000005,629845.6107
34210.217580000004,-403295.5734,629844.1914
34202.51257,-403254.541,629842.8117000001
34195.19249,-403214.3136,629841.5645
34187.19544,-403174.17130000005,629840.6674
34177.90886,-403133.1618,629840.363
34167.0574,-403090.1653,629840.8787
34154.80465,-403044.57999999996,629842.3034000001
34141.36667,-402995.9968,629845.0889
34126.712060000005,-402944.57180000003,629849.6426
34110.81464,-402890.8402,629856.2790999999
34093.55696,-402835.7247,629865.1985
34074.9859,-402780.0781,629876.3194
34054.92257,-402724.6927,629889.6982
34033.57957,-402670.17529999994,629905.2308
34010.8423,-402616.861,629922.8063
33987.03495,-402564.9855,629942.28
33962.25825,-402514.5379,629963.7361
33936.76407,-402465.54959999997,629987.1996
33910.59791,-402417.71129999997,630012.8758
33883.950710000005,-402370.54620000004,630041.0669
33856.9839,-402323.58050000004,630071.9274
33829.78578,-402276.13169999997,630105.4045000001
33802.54893,-402227.64580000006,630141.2322
33775.23467,-402177.7834,630179.1701
33747.72021,-402126.4727,630218.6914
33719.84126,-402074.1204,630259.2119
33691.3425,-402020.9223,630299.8358
33661.8229,-401967.1675,630339.9957
33631.3603,-401913.5951,630379.0904
33600.29742,-401861.2967,630416.6664
33569.28,-401811.0508,630452.1275
33538.83936,-401763.3076,630485.2731
33509.31248,-401718.15979999996,630515.7696
33481.08005,-401675.2734,630543.449
33454.70322,-401634.30429999996,630567.9204
33430.79795,-401594.5685,630588.8889
33409.919440000005,-401555.2251,630606.0159
33392.809460000004,-401515.6061,630618.8514
33380.027330000004,-401475.6314,630627.0335
33371.78061,-401436.06820000004,630630.3025999999
33368.31772,-401397.9472,630628.4281
33369.51113,-401362.4062,630621.3034
33374.86912,-401330.3851,630609.3314
33383.87043,-401302.4555,630592.7547
33395.61167,-401278.731,630571.9828
33409.20497,-401258.9044,630547.3522
33423.76705,-401242.3517,630519.2584
33438.79623,-401228.5624,630487.8164
33453.9898,-401216.9917,630453.2342000001
33469.05249,-401207.4611,630415.6359
33483.83666,-401200.1713,630375.1936
33498.44693,-401195.0223,630332.1228
33512.81691,-401192.0553,630286.6146
33526.86511,-401191.4081,630238.9293000001
33540.56614,-401192.7946,630189.5131
33554.256069999996,-401196.2822,630138.6807
33568.05465,-401201.70190000004,630087.0582999999
33581.7677,-401209.12320000003,630035.3166
33594.96685,-401218.1573,629984.3507
33607.14296,-401228.18549999996,629934.934
33617.72116,-401238.8251,629887.7805
33625.80504,-401249.6985,629843.5066
33630.26746,-401260.47219999996,629803.0259
33630.11553,-401270.9782,629767.0509
33624.29155,-401281.24649999995,629736.447
33611.88556,-401291.7918,629711.7559
33592.3108,-401303.16469999996,629693.6704000001
33565.16376,-401316.1775,629682.6398
33530.04609,-401331.05090000003,629679.2567
33487.00916,-401347.2861,629683.8822
33436.107339999995,-401363.979,629696.7056
33377.8987,-401379.5733,629718.0284000001
33312.53284,-401392.53140000004,629747.9326
33240.08416,-401401.7889,629786.3441
33160.637409999996,-401406.871,629832.7725
33074.305700000004,-401408.1638,629886.4308999999
32980.982,-401406.4693,629946.6192
32880.64707,-401402.8147,630012.5512999999
32773.37362,-401398.1641,630083.5024
32659.43629,-401393.6084,630158.5994
32539.267870000003,-401390.40129999997,630236.7768999999
32413.978870000003,-401389.8354,630316.6475
32284.382869999998,-401393.92620000005,630396.7164
32150.83514,-401404.40390000003,630475.8548
32013.63258,-401422.1408,630553.139
31873.20045,-401446.835,630627.7948
31730.88471,-401477.4808,630698.8341999999
31587.75184,-401512.5562,630765.675
31444.93772,-401550.3182,630827.7001
31303.69499,-401589.3541,630884.6646
31164.881,-401628.6092,630936.4282
31029.34357,-401667.34239999996,630983.2672
30897.27865,-401705.08890000003,631025.8907
30768.935540000002,-401741.557,631064.8696
30644.977359999997,-401776.26170000003,631100.6344
30526.12943,-401809.0337,631133.3977000001
30413.508459999997,-401839.54900000006,631163.0194
30308.17284,-401867.5133,631189.3082
30210.718650000003,-401892.0645,631212.091
30121.00111,-401912.16160000005,631231.3182
30039.178490000002,-401927.68559999997,631247.037
29965.472700000002,-401938.9993,631259.2061000001
29900.24669,-401946.5383,631267.7795
29843.85884,-401950.40489999996,631272.5667
29796.65708,-401950.3442,631273.542
29758.865719999998,-401946.2239,631270.65
29730.63469,-401937.61279999994,631263.8984000001
29712.23685,-401924.1008,631253.2655
29704.20898,-401905.276,631238.5973
29706.531049999998,-401881.17990000005,631219.8912000001
29719.60842,-401852.1465,631196.8807
29743.5238,-401819.0033,631169.315
29778.38636,-401782.874,631137.133
29823.88398,-401745.5019,631100.525
29879.49385,-401708.3787,631059.9983
29943.9574,-401672.3125,631016.4697
30016.09292,-401637.6997,630971.0304
30094.880709999998,-401604.1535,630924.6854
30179.2808,-401570.73949999997,630878.6524
30268.38116,-401536.517,630834.0032
30361.43177,-401500.6496,630791.6704000001
30457.77943,-401462.5165,630752.502
30556.82269,-401422.048,630716.854
30658.111579999997,-401379.6814,630684.8439
30760.69316,-401336.3562,630656.5813999999
30863.84834,-401293.3309,630631.8663
30966.5616,-401251.9606,630610.4836
31067.58155,-401213.2501,630592.2278
31165.53252,-401177.35109999997,630577.3234
31258.49234,-401143.75090000004,630566.4399
31345.13304,-401111.16780000005,630560.3438
31424.0978,-401077.93309999997,630559.8296
31494.587109999997,-401042.4949,630565.4049000001
31556.40779,-401003.6406,630577.2667
31609.96399,-400960.9309,630595.2006
31655.68228,-400914.8577,630618.9246
31694.2909,-400866.74559999997,630647.887
31726.59743,-400818.1965,630681.4461
31753.11035,-400770.4923,630719.0809000001
31774.49626,-400724.66329999996,630760.289
31790.91734,-400680.52270000003,630804.8027
31802.473430000002,-400637.252,630852.5469
31809.11461,-400593.32070000004,630903.6096
31810.64483,-400547.2397,630958.187
31807.087260000004,-400498.203,631016.307
31798.506419999998,-400446.0245,631077.9732
31785.07705,-400391.34400000004,631142.7743
31767.03287,-400335.0127,631210.3325
31744.9372,-400277.925,631279.9895
31719.48324,-400220.69649999996,631350.8783999999
31691.48529,-400163.6482,631421.9674999999
31661.84356,-400106.98840000003,631492.3382
31631.201670000002,-400051.0697,631560.9587
31600.09279,-399996.09239999996,631627.0176
31568.66803,-399942.1983,631689.9167
31537.039729999997,-399890.1198,631749.1408
31505.20341,-399840.5384,631804.4216
31473.254279999997,-399794.69039999996,631855.4514
31441.528280000002,-399753.843,631902.0039
31410.57094,-399718.74710000004,631944.0356
31381.044820000003,-399690.02099999995,631981.4499
31353.651710000002,-399668.0655,632014.159
31328.64563,-399653.11389999994,632042.1696
31306.11209,-399644.9957,632065.6418
31285.72214,-399642.9906,632084.8715
31266.59507,-399646.20160000003,632100.3812
31248.05563,-399653.38080000004,632112.7875
31229.162910000003,-399663.67230000003,632122.7202
31209.429050000002,-399676.64749999996,632130.6467
31188.69662,-399692.15030000004,632136.9042
31166.753109999998,-399709.9611,632141.9451
31143.838669999997,-399730.1726,632146.0403999999
31120.40393,-399752.6849,632149.3222
31096.87278,-399777.6605,632151.7098000001
31073.955550000002,-399805.0038,632153.0508
31052.508009999998,-399834.6935,632152.9931
31033.303989999997,-399866.5193,632151.3088
31016.814949999996,-399900.1339,632147.946
31003.52989,-399935.1568,632142.7232
30993.67948,-399971.06600000005,632135.5102
30987.29568,-400006.83359999995,632126.3304
30983.88724,-400041.3181,632115.4027
30982.68887,-400073.23589999997,632103.0808
30983.02319,-400101.808,632089.7037000001
30983.7225,-400126.3638,632075.8669
30983.635430000002,-400147.2354,632061.9354
30981.754170000004,-400164.9099,632048.2428
30977.2677,-400180.3669,632034.949
30969.408440000003,-400194.28390000004,632022.0409
30957.713060000002,-400207.14650000003,632009.6372
30941.740530000003,-400219.4148,631997.7888
30921.20134,-400231.1008,631986.6545
