train_loss,validation_loss
1.0209616624702842,1.3565866
0.3000815064346386,0.03851279
0.09529548870810008,0.019277062
0.0863937363975634,0.01697416
0.0812515732595476,0.01596201
0.07723038511003479,0.015676767
0.07368814768427509,0.0143351415
0.07110209049562276,0.014565913
0.06897795670744726,0.014805347
0.06721964749996945,0.014428054
