train_loss,validation_loss
0.8214357254051027,1.2582957
0.7350972910722097,1.2434833
0.704630465450741,1.2184722
0.6910156471388681,1.2203428
0.6774084471520924,1.1943629
0.6636819876375653,1.2096044
0.6548602609407335,1.1998339
0.6481520329202924,1.2100477
0.6425284494956335,1.1954522
0.636656319527399,1.1833718
