train_loss,validation_loss
0.08807366357137592,0.01595174
0.054933998575907646,0.016705882
0.04413391359276691,0.0133728
0.040773709636118455,0.013380633
0.03866616044572349,0.011949704
0.03810347479341899,0.011826914
0.037500966750716756,0.011790963
0.03736276990907677,0.011510282
0.037183857570260256,0.012633401
0.03693204450468391,0.011774577
